Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
11,1705861206387,21/01/2024 18:20:06,1705861207292,0,21/01/2024 18:20:07,155541,10,questionnaire-4eaj,,34361365,BLIND,10153970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,750x728,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1705861206387,21/01/2024 18:20:06,1705861207292,0,21/01/2024 18:20:07,155541,10,questionnaire-4eaj,,34361365,BLIND,10153970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,750x728,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1705861206387,21/01/2024 18:20:06,1705861207292,0,21/01/2024 18:20:07,155541,10,questionnaire-4eaj,,34361365,BLIND,10153970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,750x728,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1705861206387,21/01/2024 18:20:06,1705861207293,0,21/01/2024 18:20:07,155541,10,questionnaire-4eaj,,34361365,BLIND,10153970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,750x728,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1705861206387,21/01/2024 18:20:06,1705861207293,0,21/01/2024 18:20:07,155541,10,questionnaire-4eaj,,34361365,BLIND,10153970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,750x728,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1705861206387,21/01/2024 18:20:06,1705861207293,0,21/01/2024 18:20:07,155541,10,questionnaire-4eaj,,34361365,BLIND,10153970,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,750x728,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,37590
1,1706009822425,23/01/2024 11:37:02,1706009822297,0,23/01/2024 11:37:02,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1706009838396,23/01/2024 11:37:18,1706009838066,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,18
3,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Left
7,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,1
8,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Left
9,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,1
10,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1706009838487,23/01/2024 11:37:18,1706009838068,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1706009838487,23/01/2024 11:37:18,1706009838069,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,Yes. My strongest language is:
14,1706009838487,23/01/2024 11:37:18,1706009838069,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,English
15,1706009838487,23/01/2024 11:37:18,1706009838069,0,23/01/2024 11:37:18,155541,10,questionnaire-4eaj,,34402249,BLIND,10168138,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,15772
1,1706109233885,24/01/2024 15:13:53,1706109233772,0,24/01/2024 15:13:53,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1040x638,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1706109257659,24/01/2024 15:14:17,1706109257574,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Right
7,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1706109257752,24/01/2024 15:14:17,1706109257576,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1706109257752,24/01/2024 15:14:17,1706109257577,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1706109257752,24/01/2024 15:14:17,1706109257577,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1706109257752,24/01/2024 15:14:17,1706109257577,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1706109257752,24/01/2024 15:14:17,1706109257577,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1706109257752,24/01/2024 15:14:17,1706109257577,0,24/01/2024 15:14:17,155541,10,questionnaire-4eaj,,34450341,BLIND,10182962,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1280x800,1280x720,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,23805
1,1706284987108,26/01/2024 16:03:07,1706284985890,0,26/01/2024 16:03:05,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1706285023914,26/01/2024 16:03:43,1706285022740,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1706285023984,26/01/2024 16:03:43,1706285022742,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1706285023984,26/01/2024 16:03:43,1706285022742,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1706285023984,26/01/2024 16:03:43,1706285022743,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1706285023984,26/01/2024 16:03:43,1706285022743,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Don't know / No preference
7,1706285023984,26/01/2024 16:03:43,1706285022743,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,3
8,1706285023984,26/01/2024 16:03:43,1706285022743,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Left
9,1706285023984,26/01/2024 16:03:43,1706285022743,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,1
10,1706285023984,26/01/2024 16:03:43,1706285022743,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1706285023984,26/01/2024 16:03:43,1706285022744,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1706285023984,26/01/2024 16:03:43,1706285022744,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1706285023984,26/01/2024 16:03:43,1706285022744,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1706285023984,26/01/2024 16:03:43,1706285022744,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1706285023984,26/01/2024 16:03:43,1706285022744,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1706285023984,26/01/2024 16:03:43,1706285022744,0,26/01/2024 16:03:42,155541,10,questionnaire-4eaj,,34518536,BLIND,10205713,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,36854
1,1706371427124,27/01/2024 16:03:47,1706371444751,0,27/01/2024 16:04:04,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1706371452818,27/01/2024 16:04:12,1706371470155,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,18
3,1706371452990,27/01/2024 16:04:12,1706371470157,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1706371452990,27/01/2024 16:04:12,1706371470158,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1706371452990,27/01/2024 16:04:12,1706371470158,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1706371452990,27/01/2024 16:04:12,1706371470159,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Right
7,1706371452990,27/01/2024 16:04:12,1706371470159,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1706371452990,27/01/2024 16:04:12,1706371470159,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1706371452990,27/01/2024 16:04:12,1706371470159,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1706371452990,27/01/2024 16:04:12,1706371470160,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1706371452990,27/01/2024 16:04:12,1706371470160,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1706371452990,27/01/2024 16:04:12,1706371470161,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1706371452990,27/01/2024 16:04:12,1706371470162,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,No
14,1706371452990,27/01/2024 16:04:12,1706371470163,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1706371452990,27/01/2024 16:04:12,1706371470163,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1706371452990,27/01/2024 16:04:12,1706371470164,0,27/01/2024 16:04:30,155541,10,questionnaire-4eaj,,34540579,BLIND,10211803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,25413
1,1706454341267,28/01/2024 15:05:41,1706454341209,0,28/01/2024 15:05:41,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1706454404727,28/01/2024 15:06:44,1706454404621,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,20
3,1706454404793,28/01/2024 15:06:44,1706454404623,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1706454404793,28/01/2024 15:06:44,1706454404623,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1706454404793,28/01/2024 15:06:44,1706454404623,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1706454404793,28/01/2024 15:06:44,1706454404623,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Right
7,1706454404793,28/01/2024 15:06:44,1706454404623,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1706454404793,28/01/2024 15:06:44,1706454404623,0,28/01/2024 15:06:44,155541,10,questionnaire-4eaj,,34554709,BLIND,10216339,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x718,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Right
