Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
9,1704984862356,11/01/2024 14:54:22,1704984862356,0,11/01/2024 14:54:22,155541,10,questionnaire-eibn,,34136347,BLIND,10085882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1704984862356,11/01/2024 14:54:22,1704984862356,0,11/01/2024 14:54:22,155541,10,questionnaire-eibn,,34136347,BLIND,10085882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1704984862357,11/01/2024 14:54:22,1704984862357,0,11/01/2024 14:54:22,155541,10,questionnaire-eibn,,34136347,BLIND,10085882,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1705055525624,12/01/2024 10:32:05,1705055525624,0,12/01/2024 10:32:05,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1705055545371,12/01/2024 10:32:25,1705055545371,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A public space with considerable background noise (such as a cafe).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1705055545371,12/01/2024 10:32:25,1705055545371,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,3,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1705055545372,12/01/2024 10:32:25,1705055545372,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1705055545372,12/01/2024 10:32:25,1705055545372,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1705055545373,12/01/2024 10:32:25,1705055545373,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1705055545373,12/01/2024 10:32:25,1705055545373,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1705055545374,12/01/2024 10:32:25,1705055545374,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1705055545374,12/01/2024 10:32:25,1705055545374,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1705055545375,12/01/2024 10:32:25,1705055545375,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1705055545376,12/01/2024 10:32:25,1705055545376,0,12/01/2024 10:32:25,155541,10,questionnaire-eibn,,34156951,BLIND,10090977,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1705061059025,12/01/2024 12:04:19,1705061059025,0,12/01/2024 12:04:19,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1705061110242,12/01/2024 12:05:10,1705061110242,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1705061110242,12/01/2024 12:05:10,1705061110242,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1705061110242,12/01/2024 12:05:10,1705061110242,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1705061110242,12/01/2024 12:05:10,1705061110242,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1705061110243,12/01/2024 12:05:10,1705061110243,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1705061110243,12/01/2024 12:05:10,1705061110243,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1705061110243,12/01/2024 12:05:10,1705061110243,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1705061110243,12/01/2024 12:05:10,1705061110243,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1705061110243,12/01/2024 12:05:10,1705061110243,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,It was fun and interesting to see what you pay attention to and what you dont.,,,fb_comment,3,object-4
11,1705061110244,12/01/2024 12:05:10,1705061110244,0,12/01/2024 12:05:10,155541,10,questionnaire-eibn,,34158848,BLIND,10091442,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1705157035340,13/01/2024 14:43:55,1705157035340,0,13/01/2024 14:43:55,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1705157055719,13/01/2024 14:44:15,1705157055719,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1705157055719,13/01/2024 14:44:15,1705157055719,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1705157055720,13/01/2024 14:44:15,1705157055720,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1705157055720,13/01/2024 14:44:15,1705157055720,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1705157055720,13/01/2024 14:44:15,1705157055720,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1705157055720,13/01/2024 14:44:15,1705157055720,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1705157055721,13/01/2024 14:44:15,1705157055721,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1705157055721,13/01/2024 14:44:15,1705157055721,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1705157055721,13/01/2024 14:44:15,1705157055721,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1705157055722,13/01/2024 14:44:15,1705157055722,0,13/01/2024 14:44:15,155541,10,questionnaire-eibn,,34187565,BLIND,10098034,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1441x605,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1705244060904,14/01/2024 14:54:20,1705244060904,0,14/01/2024 14:54:20,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1705244073731,14/01/2024 14:54:33,1705244073731,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1705244073731,14/01/2024 14:54:33,1705244073731,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1705244073732,14/01/2024 14:54:33,1705244073732,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1705244073733,14/01/2024 14:54:33,1705244073733,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1705244073734,14/01/2024 14:54:33,1705244073734,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1705244073735,14/01/2024 14:54:33,1705244073735,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1705244073736,14/01/2024 14:54:33,1705244073736,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1705244073737,14/01/2024 14:54:33,1705244073737,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1705244073738,14/01/2024 14:54:33,1705244073738,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1705244073740,14/01/2024 14:54:33,1705244073740,0,14/01/2024 14:54:33,155541,10,questionnaire-eibn,,34197701,BLIND,10101878,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1098x732,1050x618,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1705253880846,14/01/2024 17:38:00,1705253880846,0,14/01/2024 17:38:00,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,,,,,5,,BEGIN,,,,,
2,1705253896651,14/01/2024 17:38:16,1705253896651,0,14/01/2024 17:38:16,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
3,1705253896651,14/01/2024 17:38:16,1705253896651,0,14/01/2024 17:38:16,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
4,1705253896651,14/01/2024 17:38:16,1705253896651,0,14/01/2024 17:38:16,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1705253896651,14/01/2024 17:38:16,1705253896651,0,14/01/2024 17:38:16,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1705253896651,14/01/2024 17:38:16,1705253896651,0,14/01/2024 17:38:16,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1705253896651,14/01/2024 17:38:16,1705253896651,0,14/01/2024 17:38:16,155541,10,questionnaire-eibn,,34200925,BLIND,10102711,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1024x1366,1366x917,,,0,Feedback,2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
