Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
32,1706184376541,25/01/2024 12:06:16,1706184376036,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16,Definitely Agree
33,1706184376541,25/01/2024 12:06:16,1706184376036,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16-quantised,1
34,1706184376541,25/01/2024 12:06:16,1706184376037,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17,Definitely Agree
35,1706184376541,25/01/2024 12:06:16,1706184376037,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17-quantised,1
36,1706184376541,25/01/2024 12:06:16,1706184376037,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18,Slightly Agree
37,1706184376541,25/01/2024 12:06:16,1706184376037,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18-quantised,2
38,1706184376541,25/01/2024 12:06:16,1706184376038,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 ,Definitely Disagree
39,1706184376541,25/01/2024 12:06:16,1706184376038,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 -quantised,4
40,1706184376541,25/01/2024 12:06:16,1706184376038,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20,Slightly Agree
41,1706184376541,25/01/2024 12:06:16,1706184376038,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20-quantised,2
42,1706184376541,25/01/2024 12:06:16,1706184376038,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21,Definitely Disagree
43,1706184376691,25/01/2024 12:06:16,1706184376039,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21-quantised,4
44,1706184376691,25/01/2024 12:06:16,1706184376039,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22,Slightly Disagree
45,1706184376691,25/01/2024 12:06:16,1706184376039,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22-quantised,3
46,1706184376691,25/01/2024 12:06:16,1706184376039,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 23 ,Slightly Agree
47,1706184376691,25/01/2024 12:06:16,1706184376039,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 23 -quantised,2
48,1706184376691,25/01/2024 12:06:16,1706184376040,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 24,Slightly Disagree
49,1706184376691,25/01/2024 12:06:16,1706184376040,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 24-quantised,3
50,1706184376691,25/01/2024 12:06:16,1706184376040,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 25,Slightly Disagree
51,1706184376691,25/01/2024 12:06:16,1706184376040,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 25-quantised,3
52,1706184376691,25/01/2024 12:06:16,1706184376041,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 26 ,Definitely Agree
53,1706184376691,25/01/2024 12:06:16,1706184376041,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 26 -quantised,1
54,1706184376691,25/01/2024 12:06:16,1706184376041,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 27 ,Slightly Disagree
55,1706184376691,25/01/2024 12:06:16,1706184376041,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 27 -quantised,3
56,1706184376691,25/01/2024 12:06:16,1706184376041,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 28,Slightly Agree
57,1706184376691,25/01/2024 12:06:16,1706184376042,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 28-quantised,2
58,1706184376691,25/01/2024 12:06:16,1706184376042,0,25/01/2024 12:06:16,158033,3,questionnaire-gew1,,34474069,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,245388
1,1704981912712,11/01/2024 14:05:12,1704981914297,0,11/01/2024 14:05:14,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1504x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704981990831,11/01/2024 14:06:30,1704981992441,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 1 ,Slightly Disagree
3,1704981990882,11/01/2024 14:06:30,1704981992443,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 1 -quantised,3
4,1704981990882,11/01/2024 14:06:30,1704981992443,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 2 ,Definitely Disagree
5,1704981990882,11/01/2024 14:06:30,1704981992444,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 2 -quantised,4
6,1704981990882,11/01/2024 14:06:30,1704981992444,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 3 ,Slightly Agree
7,1704981990882,11/01/2024 14:06:30,1704981992444,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 3 -quantised,2
8,1704981990882,11/01/2024 14:06:30,1704981992444,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 4 ,Definitely Disagree
9,1704981990882,11/01/2024 14:06:30,1704981992445,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 4 -quantised,4
10,1704981990882,11/01/2024 14:06:30,1704981992445,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 5,Slightly Agree
11,1704981990882,11/01/2024 14:06:30,1704981992445,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 5-quantised,2
12,1704981990882,11/01/2024 14:06:30,1704981992445,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 6 ,Slightly Disagree
13,1704981990882,11/01/2024 14:06:30,1704981992446,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 6 -quantised,3
14,1704981990882,11/01/2024 14:06:30,1704981992446,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 7,Slightly Agree
15,1704981990882,11/01/2024 14:06:30,1704981992446,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 7-quantised,2
16,1704981990882,11/01/2024 14:06:30,1704981992446,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 8 ,Definitely Agree
17,1704981990882,11/01/2024 14:06:30,1704981992447,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 8 -quantised,1
18,1704981990882,11/01/2024 14:06:30,1704981992447,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 9 ,Definitely Agree
19,1704981990882,11/01/2024 14:06:30,1704981992447,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 9 -quantised,1
20,1704981990882,11/01/2024 14:06:30,1704981992448,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 10 ,Definitely Disagree
21,1704981990882,11/01/2024 14:06:30,1704981992448,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 10 -quantised,4
22,1704981990882,11/01/2024 14:06:30,1704981992448,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 11 ,Slightly Agree
23,1704981990975,11/01/2024 14:06:30,1704981992448,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 11 -quantised,2
24,1704981990975,11/01/2024 14:06:30,1704981992449,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 12 ,Definitely Agree
25,1704981990975,11/01/2024 14:06:30,1704981992449,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 12 -quantised,1
26,1704981990975,11/01/2024 14:06:30,1704981992449,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 13 ,Definitely Disagree
27,1704981990975,11/01/2024 14:06:30,1704981992449,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 13 -quantised,4
28,1704981990975,11/01/2024 14:06:30,1704981992450,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 14 ,Slightly Disagree
29,1704981990975,11/01/2024 14:06:30,1704981992450,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 14 -quantised,3
30,1704981990975,11/01/2024 14:06:30,1704981992451,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 15 ,Definitely Disagree
31,1704981990975,11/01/2024 14:06:30,1704981992451,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 15 -quantised,4
32,1704981990975,11/01/2024 14:06:30,1704981992451,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16,Definitely Disagree
33,1704981990975,11/01/2024 14:06:30,1704981992451,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16-quantised,4
34,1704981990975,11/01/2024 14:06:30,1704981992452,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17,Definitely Disagree
35,1704981990975,11/01/2024 14:06:30,1704981992452,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17-quantised,4
36,1704981990975,11/01/2024 14:06:30,1704981992453,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18,Slightly Disagree
37,1704981990975,11/01/2024 14:06:30,1704981992453,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18-quantised,3
38,1704981990975,11/01/2024 14:06:30,1704981992454,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 ,Slightly Disagree
39,1704981990975,11/01/2024 14:06:30,1704981992454,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 -quantised,3
40,1704981990975,11/01/2024 14:06:30,1704981992455,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20,Slightly Disagree
41,1704981990975,11/01/2024 14:06:30,1704981992455,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20-quantised,3
42,1704981990975,11/01/2024 14:06:30,1704981992455,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21,Definitely Disagree
43,1704981991026,11/01/2024 14:06:31,1704981992455,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21-quantised,4
44,1704981991026,11/01/2024 14:06:31,1704981992456,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22,Slightly Agree
45,1704981991026,11/01/2024 14:06:31,1704981992456,0,11/01/2024 14:06:32,158033,3,questionnaire-gew1,,34133042,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22-quantised,2
