Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
165,1741354432209,07/03/2025 13:33:52,1741354432209,0,07/03/2025 13:33:52,201675,16,task-acau,,44164242,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,36,comprehension,Comprehension questions,ers3wv,1,response,c,14189.000000001397,14183.299999999814,14189.000000001397,14189.000000001397,14183.299999999814,14189.000000001397,1,14189.000000001397,0,0,,Click Response,response C,4,object-68,comprehension,,,7,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,,
166,1741354433457,07/03/2025 13:33:53,1741354433457,0,07/03/2025 13:33:53,201675,16,task-acau,,44164242,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,finish,Thank you,xuq6te,1,continue,,1253.7000000015832,1250.1000000000931,1253.7000000015832,1253.7000000015832,1250.1000000000931,1253.7000000015832,1,1253.7000000015832,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,,
167,1741354433457,07/03/2025 13:33:53,1741354433457,0,07/03/2025 13:33:53,201675,16,task-acau,,44164242,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,,,,,,info,END,,,1855022,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1741791895487,12/03/2025 15:04:55,1741791895487,0,12/03/2025 15:04:55,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1741791897141,12/03/2025 15:04:57,1741791897141,0,12/03/2025 15:04:57,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,start,Welcome,vo3k26,1,continue,,1661.7339999970197,1649.834,1661.7339999970197,1661.7339999970197,1649.834,1661.7339999970197,1,1661.7339999970197,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,,
3,1741791932278,12/03/2025 15:05:32,1741791932278,0,12/03/2025 15:05:32,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,instr_passages,Text,zppu2h,1,response,space,35149.49999999851,35133.299999999996,35149.49999999851,35149.49999999851,35133.299999999996,35149.49999999851,1,35149.49999999851,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"Before you begin...<br><br>Please raise your hand and ask a researcher for the Set B paper task. Ensure you have passages 2, 4, 6 and 8 before continuing.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
4,1741791938460,12/03/2025 15:05:38,1741791938460,0,12/03/2025 15:05:38,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,instr_passages,Text,zppu2h,1,response,space,6198.699999998513,6183.600000000006,6198.699999998513,6198.699999998513,6183.600000000006,6198.699999998513,1,6198.699999998513,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to learn how mind wandering is affected by task length, social media use and reading medium. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
5,1741791942844,12/03/2025 15:05:42,1741791942844,0,12/03/2025 15:05:42,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,3,instr_passages,Text,zppu2h,1,response,space,4398.800000001487,4383.299999999996,4398.800000001487,4398.800000001487,4383.299999999996,4398.800000001487,1,4398.800000001487,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
6,1741791946420,12/03/2025 15:05:46,1741791946420,0,12/03/2025 15:05:46,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,4,instr_passages,Text,zppu2h,1,response,space,3590.9000000000015,3583.2000000000044,3590.9000000000015,3590.9000000000015,3583.2000000000044,3590.9000000000015,1,3590.9000000000015,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, thoughts about the digits, or thoughts about your response. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
7,1741791951788,12/03/2025 15:05:51,1741791951788,0,12/03/2025 15:05:51,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,5,instr_passages,Text,zppu2h,1,response,space,5376.099999998507,5366.799999999996,5376.099999998507,5376.099999998507,5366.799999999996,5376.099999998507,1,5376.099999998507,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"You have been randomly assigned into this condition. You will complete the on-paper reading task first. <br><br> This will involve reading the passages on-paper, and responding to the questions on the screen when prompted.<br><br>Please press the space bar to continue",,,,,,,,,,,,,,,,,,,,
8,1741791961508,12/03/2025 15:06:01,1741791961508,0,12/03/2025 15:06:01,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,6,instr_passages,Text,zppu2h,1,response,space,9729.599999995531,9716.599999999999,9729.599999995531,9729.599999995531,9716.599999999999,9729.599999995531,1,9729.599999995531,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this on-paper task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, TURN THE PAGE TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
9,1741791970596,12/03/2025 15:06:10,1741791970596,0,12/03/2025 15:06:10,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,7,instr_passages,Text,zppu2h,1,response,space,9100,9083.300000000003,9100,9100,9083.300000000003,9100,1,9100,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
10,1741791975852,12/03/2025 15:06:15,1741791975852,0,12/03/2025 15:06:15,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,8,instr_passages,Text,zppu2h,1,response,space,5273.5,5266.600000000006,5273.5,5273.5,5266.600000000006,5273.5,1,5273.5,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
11,1741791989645,12/03/2025 15:06:29,1741791989645,0,12/03/2025 15:06:29,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,9,instr_passages,Text,zppu2h,1,response,space,13799.500000001484,13783.5,13799.500000001484,13799.500000001484,13783.5,13799.500000001484,1,13799.500000001484,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,"This entire task is self-paced. However, each task should take around 15 minutes to complete (30 minutes overall). Please try to do the task all the way through instead of taking too many small breaks in between. The task isn't long so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
12,1741792004916,12/03/2025 15:06:44,1741792004916,0,12/03/2025 15:06:44,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,10,instr_passages,Text,zppu2h,1,response,space,15287.199999997014,15283.399999999994,15287.199999997014,15287.199999997014,15283.399999999994,15287.199999997014,1,15287.199999997014,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please turn the first page and begin reading the first passage.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
13,1741792009563,12/03/2025 15:06:49,1741792009563,0,12/03/2025 15:06:49,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,4651.39999999851,4650,4651.39999999851,4651.39999999851,4650,4651.39999999851,1,4651.39999999851,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
14,1741792011019,12/03/2025 15:06:51,1741792011019,0,12/03/2025 15:06:51,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,probe_physical,Return to physical text,5jjhzp,2,continue,,1457.3999999985099,1450,1457.3999999985099,1457.3999999985099,1450,1457.3999999985099,1,1457.3999999985099,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
15,1741792013955,12/03/2025 15:06:53,1741792013955,0,12/03/2025 15:06:53,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2943.39999999851,2933.399999999994,2943.39999999851,2943.39999999851,2933.399999999994,2943.39999999851,1,2943.39999999851,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
16,1741792015660,12/03/2025 15:06:55,1741792015660,0,12/03/2025 15:06:55,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,probe_physical,Return to physical text,5jjhzp,2,continue,,1714.200000001496,1700.300000000003,1714.200000001496,1714.200000001496,1700.300000000003,1714.200000001496,1,1714.200000001496,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
17,1741792021940,12/03/2025 15:07:01,1741792021940,0,12/03/2025 15:07:01,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6294.199999998513,6283.100000000006,6294.199999998513,6294.199999998513,6283.100000000006,6294.199999998513,1,6294.199999998513,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
18,1741792068788,12/03/2025 15:07:48,1741792068788,0,12/03/2025 15:07:48,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,comprehension,Comprehension questions,ers3wv,1,response,c,46858.80000000149,46850.3,46858.80000000149,46858.80000000149,46850.3,46858.80000000149,1,46858.80000000149,0,0,,Click Response,response C,4,object-68,comprehension,,,2,1,,,,,,Our economic well-being is determined largely by how many factors?,c,One,Two,Three,Four,Five,,,,,,
19,1741792080139,12/03/2025 15:08:00,1741792080139,0,12/03/2025 15:08:00,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,comprehension,Comprehension questions,ers3wv,1,response,d,11360.199999997014,11349.600000000006,11360.199999997014,11360.199999997014,11349.600000000006,11360.199999997014,1,11360.199999997014,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One major factor mentioned as affecting our economic well-being was,d,high wages,low interest rates,technology,employment,foreign trade,,,,,,
20,1741792140660,12/03/2025 15:09:00,1741792140660,0,12/03/2025 15:09:00,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,3,comprehension,Comprehension questions,ers3wv,1,response,d,60531.09999999701,60517.09999999998,60531.09999999701,60531.09999999701,60517.09999999998,60531.09999999701,1,60531.09999999701,0,0,,Click Response,response D,5,object-69,comprehension,,,2,3,,,,,,The purpose of this passage is to,d,persuade,guide,evaluate,inform,interest,,,,,,
21,1741792147060,12/03/2025 15:09:07,1741792147060,0,12/03/2025 15:09:07,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,4,comprehension,Comprehension questions,ers3wv,1,response,e,6413.700000000012,6399.8000000000175,6413.700000000012,6413.700000000012,6399.8000000000175,6413.700000000012,1,6413.700000000012,0,0,,Click Response,response E,6,object-70,comprehension,,,2,4,,,,,,The chief emphasis is on,e,defining marketing,principles of marketing,opportunities in marketing,kinds of jobs in marketing,the economic significance of marketing,,,,,,
22,1741792208084,12/03/2025 15:10:08,1741792208084,0,12/03/2025 15:10:08,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,passages,Sentences,3emlxf,1,response,space,61038.099999995524,61033.49999999997,61038.099999995524,61038.099999995524,61033.49999999997,61038.099999995524,1,61038.099999995524,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 4,,,,,,,,,,,,,,,,,
23,1741792214340,12/03/2025 15:10:14,1741792214340,0,12/03/2025 15:10:14,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,3,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,6260.400000000023,6250.100000000035,6260.400000000023,6260.400000000023,6250.100000000035,6260.400000000023,1,6260.400000000023,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
24,1741792215380,12/03/2025 15:10:15,1741792215380,0,12/03/2025 15:10:15,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,3,probe_physical,Return to physical text,5jjhzp,2,continue,,1050,1033.2999999999884,1050,1050,1033.2999999999884,1050,1,1050,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
25,1741792217892,12/03/2025 15:10:17,1741792217892,0,12/03/2025 15:10:17,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,4,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,2529.2999999970198,2516.5999999999767,2529.2999999970198,2529.2999999970198,2516.5999999999767,2529.2999999970198,1,2529.2999999970198,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
26,1741792218772,12/03/2025 15:10:18,1741792218772,0,12/03/2025 15:10:18,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,4,probe_physical,Return to physical text,5jjhzp,2,continue,,892.5000000015134,883.6000000000349,892.5000000015134,892.5000000015134,883.6000000000349,892.5000000015134,1,892.5000000015134,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
27,1741792219620,12/03/2025 15:10:19,1741792219620,0,12/03/2025 15:10:19,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,5,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,857.1999999984982,849.7999999999884,857.1999999984982,857.1999999984982,849.7999999999884,857.1999999984982,1,857.1999999984982,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
28,1741792220548,12/03/2025 15:10:20,1741792220548,0,12/03/2025 15:10:20,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,5,probe_physical,Return to physical text,5jjhzp,2,continue,,935.5,933.5,935.5,935.5,933.5,935.5,1,935.5,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
29,1741792221572,12/03/2025 15:10:21,1741792221572,0,12/03/2025 15:10:21,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1025.6000000014901,1016.5999999999767,1025.6000000014901,1025.6000000014901,1016.5999999999767,1025.6000000014901,1,1025.6000000014901,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
30,1741792222236,12/03/2025 15:10:22,1741792222236,0,12/03/2025 15:10:22,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,6,probe_physical,Return to physical text,5jjhzp,2,continue,,673.0000000015134,666.7000000000116,673.0000000015134,673.0000000015134,666.7000000000116,673.0000000015134,1,673.0000000015134,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
31,1741792228660,12/03/2025 15:10:28,1741792228660,0,12/03/2025 15:10:28,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6430.899999995541,6416.5,6430.899999995541,6430.899999995541,6416.5,6430.899999995541,1,6430.899999995541,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
32,1741792276284,12/03/2025 15:11:16,1741792276284,0,12/03/2025 15:11:16,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,5,comprehension,Comprehension questions,ers3wv,1,response,b,47638.09999999852,47633.600000000035,47638.09999999852,47638.09999999852,47633.600000000035,47638.09999999852,1,47638.09999999852,0,0,,Click Response,response D,5,object-69,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,,
33,1741792292972,12/03/2025 15:11:32,1741792292972,0,12/03/2025 15:11:32,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,6,comprehension,Comprehension questions,ers3wv,1,response,a,16692.499999998487,16683.29999999999,16692.499999998487,16692.499999998487,16683.29999999999,16692.499999998487,1,16692.499999998487,0,0,,Click Response,response A,2,object-66,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,,
34,1741792364300,12/03/2025 15:12:44,1741792364300,0,12/03/2025 15:12:44,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,7,comprehension,Comprehension questions,ers3wv,1,response,a,71337.1999999985,71333.39999999997,71337.1999999985,71337.1999999985,71333.39999999997,71337.1999999985,1,71337.1999999985,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,,
35,1741792370550,12/03/2025 15:12:50,1741792370550,0,12/03/2025 15:12:50,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,8,comprehension,Comprehension questions,ers3wv,1,response,d,6253.599999995553,6250.200000000012,6253.599999995553,6253.599999995553,6250.200000000012,6253.599999995553,1,6253.599999995553,0,0,,Click Response,response D,5,object-69,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,,
36,1741792402125,12/03/2025 15:13:22,1741792402125,0,12/03/2025 15:13:22,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,passages,Sentences,3emlxf,1,response,space,31577.89999999554,31566.70000000001,31577.89999999554,31577.89999999554,31566.70000000001,31577.89999999554,1,31577.89999999554,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 6,,,,,,,,,,,,,,,,,
37,1741792406364,12/03/2025 15:13:26,1741792406364,0,12/03/2025 15:13:26,201675,16,task-acau,,44336628,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,7,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,4250.79999999702,4249.900000000023,4250.79999999702,4250.79999999702,4249.900000000023,4250.79999999702,1,4250.79999999702,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
