Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
8,1741857156981,13/03/2025 09:12:36,1741857156949,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,9128
1,1741864760764,13/03/2025 11:19:20,1741864760673,0,13/03/2025 11:19:20,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741864767077,13/03/2025 11:19:27,1741864767073,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,Age,18
3,1741864767143,13/03/2025 11:19:27,1741864767074,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741864767143,13/03/2025 11:19:27,1741864767074,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741864767143,13/03/2025 11:19:27,1741864767074,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741864767143,13/03/2025 11:19:27,1741864767074,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741864767143,13/03/2025 11:19:27,1741864767074,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741864767143,13/03/2025 11:19:27,1741864767074,0,13/03/2025 11:19:27,201675,16,questionnaire-g99h,,44366302,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6401
1,1741868100468,13/03/2025 12:15:00,1741868100401,0,13/03/2025 12:15:00,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741868110857,13/03/2025 12:15:10,1741868110820,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,Age,18
3,1741868110907,13/03/2025 12:15:10,1741868110821,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741868110907,13/03/2025 12:15:10,1741868110821,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741868110907,13/03/2025 12:15:10,1741868110821,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender-text,
6,1741868110907,13/03/2025 12:15:10,1741868110821,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,English,Yes
7,1741868110907,13/03/2025 12:15:10,1741868110821,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741868110907,13/03/2025 12:15:10,1741868110821,0,13/03/2025 12:15:10,201675,16,questionnaire-g99h,,44368643,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,10420
1,1741881999625,13/03/2025 16:06:39,1741881999544,0,13/03/2025 16:06:39,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741882009196,13/03/2025 16:06:49,1741882009173,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,Age,20
3,1741882009255,13/03/2025 16:06:49,1741882009174,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender,Man
4,1741882009255,13/03/2025 16:06:49,1741882009174,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender-quantised,1
5,1741882009255,13/03/2025 16:06:49,1741882009174,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741882009255,13/03/2025 16:06:49,1741882009174,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741882009255,13/03/2025 16:06:49,1741882009174,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741882009255,13/03/2025 16:06:49,1741882009174,0,13/03/2025 16:06:49,201675,16,questionnaire-g99h,,44379917,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,9630
END OF FILE
