Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
7,1704141379200,01/01/2024 20:36:19,1704141378966,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1704141379200,01/01/2024 20:36:19,1704141378966,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,7058
1,1704142259244,01/01/2024 20:50:59,1704142344898,0,01/01/2024 20:52:24,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704142268333,01/01/2024 20:51:08,1704142353813,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1704142268448,01/01/2024 20:51:08,1704142353815,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1704142268448,01/01/2024 20:51:08,1704142353815,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1704142268448,01/01/2024 20:51:08,1704142353815,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1704142268448,01/01/2024 20:51:08,1704142353815,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1704142268448,01/01/2024 20:51:08,1704142353815,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1704142268448,01/01/2024 20:51:08,1704142353816,0,01/01/2024 20:52:33,155541,10,questionnaire-fgdt,,33905374,BLIND,10036163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,8918
1,1704201183795,02/01/2024 13:13:03,1704201186996,0,02/01/2024 13:13:06,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704201206651,02/01/2024 13:13:26,1704201209846,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1704201206707,02/01/2024 13:13:26,1704201209848,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1704201206707,02/01/2024 13:13:26,1704201209849,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1704201206707,02/01/2024 13:13:26,1704201209849,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1704201206707,02/01/2024 13:13:26,1704201209849,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1704201206707,02/01/2024 13:13:26,1704201209850,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1704201206707,02/01/2024 13:13:26,1704201209850,0,02/01/2024 13:13:29,155541,10,questionnaire-fgdt,,33912478,BLIND,10037472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,22854
1,1704275604814,03/01/2024 09:53:24,1704275604717,0,03/01/2024 09:53:24,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704275682500,03/01/2024 09:54:42,1704275682433,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1704275682589,03/01/2024 09:54:42,1704275682435,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1704275682589,03/01/2024 09:54:42,1704275682435,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1704275682589,03/01/2024 09:54:42,1704275682436,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1704275682589,03/01/2024 09:54:42,1704275682436,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1704275682589,03/01/2024 09:54:42,1704275682436,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1704275682589,03/01/2024 09:54:42,1704275682436,0,03/01/2024 09:54:42,155541,10,questionnaire-fgdt,,33927227,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,77719
1,1704286841802,03/01/2024 13:00:41,1704286870718,0,03/01/2024 13:01:10,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1536x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1704286859183,03/01/2024 13:00:59,1704286887956,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent1,1
3,1704286859318,03/01/2024 13:00:59,1704286887957,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent2,1
4,1704286859318,03/01/2024 13:00:59,1704286887958,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent3,1
5,1704286859318,03/01/2024 13:00:59,1704286887958,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent5,1
6,1704286859318,03/01/2024 13:00:59,1704286887958,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent7,1
7,1704286859318,03/01/2024 13:00:59,1704286887958,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent6,1
8,1704286859318,03/01/2024 13:00:59,1704286887958,0,03/01/2024 13:01:27,155541,10,questionnaire-fgdt,,33928950,BLIND,10041411,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,1536x864,1519x739,,,,Consent form,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,17240
1,1704290312792,03/01/2024 13:58:32,1704290308217,0,03/01/2024 13:58:28,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1704290330588,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent1,1
3,1704290330642,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent2,1
4,1704290330642,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent3,1
5,1704290330642,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent5,1
6,1704290330642,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent7,1
7,1704290330642,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent6,1
8,1704290330642,03/01/2024 13:58:50,1704290326049,0,03/01/2024 13:58:46,155541,10,questionnaire-fgdt,,33929664,BLIND,10041619,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1920x1080,1920x947,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,17832
1,1704291870370,03/01/2024 14:24:30,1704291858810,0,03/01/2024 14:24:18,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1318x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704291964943,03/01/2024 14:26:04,1704291953394,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1704291965006,03/01/2024 14:26:05,1704291953396,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1704291965006,03/01/2024 14:26:05,1704291953396,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1704291965006,03/01/2024 14:26:05,1704291953396,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1704291965006,03/01/2024 14:26:05,1704291953397,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1704291965006,03/01/2024 14:26:05,1704291953397,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1704291965006,03/01/2024 14:26:05,1704291953397,0,03/01/2024 14:25:53,155541,10,questionnaire-fgdt,,33929961,BLIND,10041696,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x646,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,94587
1,1704360927039,04/01/2024 09:35:27,1704360926935,0,04/01/2024 09:35:26,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1318x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704360940068,04/01/2024 09:35:40,1704360940036,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1704360940149,04/01/2024 09:35:40,1704360940040,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1704360940149,04/01/2024 09:35:40,1704360940040,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1704360940149,04/01/2024 09:35:40,1704360940040,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1704360940149,04/01/2024 09:35:40,1704360940041,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1704360940149,04/01/2024 09:35:40,1704360940041,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1704360940149,04/01/2024 09:35:40,1704360940041,0,04/01/2024 09:35:40,155541,10,questionnaire-fgdt,,33941242,BLIND,10046029,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,13106
1,1704469892948,05/01/2024 15:51:32,1704469892853,0,05/01/2024 15:51:32,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704469901849,05/01/2024 15:51:41,1704469901763,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1704469901893,05/01/2024 15:51:41,1704469901764,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1704469901893,05/01/2024 15:51:41,1704469901764,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1704469901893,05/01/2024 15:51:41,1704469901764,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1704469901893,05/01/2024 15:51:41,1704469901764,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1704469901893,05/01/2024 15:51:41,1704469901764,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1704469901893,05/01/2024 15:51:41,1704469901764,0,05/01/2024 15:51:41,155541,10,questionnaire-fgdt,,33978625,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,8911
1,1704480260594,05/01/2024 18:44:20,1704480260186,0,05/01/2024 18:44:20,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1704480268976,05/01/2024 18:44:28,1704480268470,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent1,1
3,1704480269087,05/01/2024 18:44:29,1704480268475,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent2,1
4,1704480269087,05/01/2024 18:44:29,1704480268476,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent3,1
5,1704480269087,05/01/2024 18:44:29,1704480268477,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent5,1
6,1704480269087,05/01/2024 18:44:29,1704480268478,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent7,1
7,1704480269087,05/01/2024 18:44:29,1704480268479,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent6,1
8,1704480269087,05/01/2024 18:44:29,1704480268480,0,05/01/2024 18:44:28,155541,10,questionnaire-fgdt,,33980996,BLIND,10054018,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1616x909,1616x774,,,,Consent form,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,8294
1,1704620846973,07/01/2024 09:47:26,1704620846852,0,07/01/2024 09:47:26,155541,10,questionnaire-fgdt,,33990972,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704620867381,07/01/2024 09:47:47,1704620867272,0,07/01/2024 09:47:47,155541,10,questionnaire-fgdt,,33990972,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1704620867444,07/01/2024 09:47:47,1704620867275,0,07/01/2024 09:47:47,155541,10,questionnaire-fgdt,,33990972,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1704620867444,07/01/2024 09:47:47,1704620867275,0,07/01/2024 09:47:47,155541,10,questionnaire-fgdt,,33990972,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1704620867444,07/01/2024 09:47:47,1704620867275,0,07/01/2024 09:47:47,155541,10,questionnaire-fgdt,,33990972,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1704620867444,07/01/2024 09:47:47,1704620867275,0,07/01/2024 09:47:47,155541,10,questionnaire-fgdt,,33990972,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
