Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Randomise questionnaire elements?,Question Key,Response
3,1736781895914,13/01/2025 15:24:55,1736781895853,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736781895914,13/01/2025 15:24:55,1736781895853,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736781895914,13/01/2025 15:24:55,1736781895853,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736781895914,13/01/2025 15:24:55,1736781895853,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736781895914,13/01/2025 15:24:55,1736781895853,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736781895914,13/01/2025 15:24:55,1736781895853,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,9293
1,1736786805157,13/01/2025 16:46:45,1736786805044,0,13/01/2025 16:46:45,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736786825826,13/01/2025 16:47:05,1736786825750,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736786825873,13/01/2025 16:47:05,1736786825751,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736786825873,13/01/2025 16:47:05,1736786825751,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736786825873,13/01/2025 16:47:05,1736786825751,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736786825873,13/01/2025 16:47:05,1736786825751,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736786825873,13/01/2025 16:47:05,1736786825751,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736786825873,13/01/2025 16:47:05,1736786825751,0,13/01/2025 16:47:05,202242,3,questionnaire-fbds,,42448511,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,20707
1,1736810552477,13/01/2025 23:22:32,1736810552400,0,13/01/2025 23:22:32,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1440x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736810582583,13/01/2025 23:23:02,1736810582563,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736810582632,13/01/2025 23:23:02,1736810582564,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736810582632,13/01/2025 23:23:02,1736810582564,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736810582632,13/01/2025 23:23:02,1736810582564,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736810582632,13/01/2025 23:23:02,1736810582564,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736810582632,13/01/2025 23:23:02,1736810582564,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736810582632,13/01/2025 23:23:02,1736810582564,0,13/01/2025 23:23:02,202242,3,questionnaire-fbds,,42455598,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,30164
1,1736877394455,14/01/2025 17:56:34,1736877393667,0,14/01/2025 17:56:33,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1528x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736877400267,14/01/2025 17:56:40,1736877399532,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736877400337,14/01/2025 17:56:40,1736877399533,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736877400337,14/01/2025 17:56:40,1736877399533,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736877400337,14/01/2025 17:56:40,1736877399534,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736877400337,14/01/2025 17:56:40,1736877399534,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736877400337,14/01/2025 17:56:40,1736877399534,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736877400337,14/01/2025 17:56:40,1736877399534,0,14/01/2025 17:56:39,202242,3,questionnaire-fbds,,42473812,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,5867
1,1737396946500,20/01/2025 18:15:46,1737396946397,0,20/01/2025 18:15:46,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737396952757,20/01/2025 18:15:52,1737396952666,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737396952829,20/01/2025 18:15:52,1737396952669,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737396952829,20/01/2025 18:15:52,1737396952669,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737396952829,20/01/2025 18:15:52,1737396952669,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737396952829,20/01/2025 18:15:52,1737396952669,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737396952829,20/01/2025 18:15:52,1737396952669,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737396952829,20/01/2025 18:15:52,1737396952669,0,20/01/2025 18:15:52,202242,3,questionnaire-fbds,,42607194,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,6272
1,1737739911645,24/01/2025 17:31:51,1737739911445,0,24/01/2025 17:31:51,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737739917556,24/01/2025 17:31:57,1737739917409,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737739917644,24/01/2025 17:31:57,1737739917411,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737739917644,24/01/2025 17:31:57,1737739917412,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737739917644,24/01/2025 17:31:57,1737739917412,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737739917644,24/01/2025 17:31:57,1737739917412,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737739917644,24/01/2025 17:31:57,1737739917412,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737739917644,24/01/2025 17:31:57,1737739917412,0,24/01/2025 17:31:57,202242,3,questionnaire-fbds,,42717195,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,5967
END OF FILE
