Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
7,1722196117258,28/07/2024 19:48:37,1722196118842,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1722196117258,28/07/2024 19:48:37,1722196118843,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1722196117258,28/07/2024 19:48:37,1722196118843,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1722196117258,28/07/2024 19:48:37,1722196118843,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,15172
1,1722200068244,28/07/2024 20:54:28,1722200067560,1,28/07/2024 21:54:27,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1722200114776,28/07/2024 20:55:14,1722200114144,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,44
3,1722200114848,28/07/2024 20:55:14,1722200114147,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Female
4,1722200114848,28/07/2024 20:55:14,1722200114147,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1722200114848,28/07/2024 20:55:14,1722200114147,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1722200114848,28/07/2024 20:55:14,1722200114147,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1722200114848,28/07/2024 20:55:14,1722200114148,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1722200114848,28/07/2024 20:55:14,1722200114148,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1722200114848,28/07/2024 20:55:14,1722200114148,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1722200114848,28/07/2024 20:55:14,1722200114148,1,28/07/2024 21:55:14,179131,14,questionnaire-2hcl,,39246392,BLIND,11510688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1368x912,1368x761,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,46588
1,1722323945401,30/07/2024 07:19:05,1722323946389,1,30/07/2024 08:19:06,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1722323960850,30/07/2024 07:19:20,1722323961907,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,58
3,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1722323960982,30/07/2024 07:19:20,1722323961908,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1722323960982,30/07/2024 07:19:20,1722323961909,1,30/07/2024 08:19:21,179131,14,questionnaire-2hcl,,39271439,BLIND,11517134,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1488x714,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,15520
1,1721999942894,26/07/2024 13:19:02,1721999942821,1,26/07/2024 14:19:02,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721999962582,26/07/2024 13:19:22,1721999962529,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,73
3,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721999962650,26/07/2024 13:19:22,1721999962532,1,26/07/2024 14:19:22,179131,14,questionnaire-2hcl,,39217474,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,19711
1,1721911793873,25/07/2024 12:49:53,1721911799715,1,25/07/2024 13:49:59,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721911807282,25/07/2024 12:50:07,1721911813187,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,61
3,1721911807357,25/07/2024 12:50:07,1721911813190,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721911807357,25/07/2024 12:50:07,1721911813191,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721911807357,25/07/2024 12:50:07,1721911813191,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721911807357,25/07/2024 12:50:07,1721911813191,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721911807357,25/07/2024 12:50:07,1721911813192,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721911807357,25/07/2024 12:50:07,1721911813192,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721911807357,25/07/2024 12:50:07,1721911813192,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721911807357,25/07/2024 12:50:07,1721911813193,1,25/07/2024 13:50:13,179131,14,questionnaire-2hcl,,39199617,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,13478
1,1721810125965,24/07/2024 08:35:25,1721810122965,1,24/07/2024 09:35:22,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721810142410,24/07/2024 08:35:42,1721810139469,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,67
3,1721810142600,24/07/2024 08:35:42,1721810139472,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721810142600,24/07/2024 08:35:42,1721810139473,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721810142600,24/07/2024 08:35:42,1721810139473,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721810142600,24/07/2024 08:35:42,1721810139473,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721810142600,24/07/2024 08:35:42,1721810139473,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721810142600,24/07/2024 08:35:42,1721810139474,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721810142600,24/07/2024 08:35:42,1721810139474,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721810142600,24/07/2024 08:35:42,1721810139474,1,24/07/2024 09:35:39,179131,14,questionnaire-2hcl,,39162936,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,16509
1,1721671168079,22/07/2024 17:59:28,1721671168012,1,22/07/2024 18:59:28,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721671193799,22/07/2024 17:59:53,1721671193749,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,22
3,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721671193875,22/07/2024 17:59:53,1721671193751,1,22/07/2024 18:59:53,179131,14,questionnaire-2hcl,,39133732,BLIND,11480604,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x702,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,25739
1,1721646715013,22/07/2024 11:11:55,1721646714842,1,22/07/2024 12:11:54,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721646722047,22/07/2024 11:12:02,1721646721958,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,22
3,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721646722150,22/07/2024 11:12:02,1721646721960,1,22/07/2024 12:12:01,179131,14,questionnaire-2hcl,,39122865,BLIND,11475464,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1680x1050,1680x889,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,7118
1,1721241598862,17/07/2024 18:39:58,1721237971025,1,17/07/2024 18:39:31,179131,14,questionnaire-2hcl,,39040562,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721241633689,17/07/2024 18:40:33,1721238005904,1,17/07/2024 18:40:05,179131,14,questionnaire-2hcl,,39040562,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,63
3,1721241633762,17/07/2024 18:40:33,1721238005909,1,17/07/2024 18:40:05,179131,14,questionnaire-2hcl,,39040562,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721241633762,17/07/2024 18:40:33,1721238005910,1,17/07/2024 18:40:05,179131,14,questionnaire-2hcl,,39040562,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721241633762,17/07/2024 18:40:33,1721238005911,1,17/07/2024 18:40:05,179131,14,questionnaire-2hcl,,39040562,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721241633762,17/07/2024 18:40:33,1721238005912,1,17/07/2024 18:40:05,179131,14,questionnaire-2hcl,,39040562,BLIND,11448509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
