Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1737304712992,19/01/2025 16:38:32,1737304712992,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1737304712993,19/01/2025 16:38:32,1737304712993,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1737304712993,19/01/2025 16:38:32,1737304712993,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1737304712994,19/01/2025 16:38:32,1737304712994,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1737304712995,19/01/2025 16:38:32,1737304712995,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1737304712995,19/01/2025 16:38:32,1737304712995,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1737304712997,19/01/2025 16:38:32,1737304712997,0,19/01/2025 16:38:32,195194,10,questionnaire-uigm,,42582935,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,17801,,,,
1,1737308192694,19/01/2025 17:36:32,1737308192694,0,19/01/2025 17:36:32,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1737308387184,19/01/2025 17:39:47,1737308387184,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1737308387184,19/01/2025 17:39:47,1737308387184,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1737308387184,19/01/2025 17:39:47,1737308387184,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,I was in my living room and 2 W O M E N were being loud and obnoxious (one was laughing at me and recording it),,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1737308387184,19/01/2025 17:39:47,1737308387184,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1737308387184,19/01/2025 17:39:47,1737308387184,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1737308387185,19/01/2025 17:39:47,1737308387185,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1737308387185,19/01/2025 17:39:47,1737308387185,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1737308387185,19/01/2025 17:39:47,1737308387185,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1737308387185,19/01/2025 17:39:47,1737308387185,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1737308387185,19/01/2025 17:39:47,1737308387185,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,other,I had music playing for like 5 mins at the beginning. But I turned it off becasue I was minder wandering,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
12,1737308387185,19/01/2025 17:39:47,1737308387185,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"It was kinda awesome when I was doing the guess the word is real or not, but was STINKY BORING when doing everything else. I would recommend this thing to my freds, but... I would request a finders fee of 3 pounds and a greggs sauge roll :). ",,,fb_comment,3,object-4
13,1737308387186,19/01/2025 17:39:47,1737308387186,0,19/01/2025 17:39:47,195194,10,questionnaire-uigm,,42584389,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,194475,,,,
1,1737311693725,19/01/2025 18:34:53,1737311693725,0,19/01/2025 18:34:53,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,Amelias living with an annoying philipeno person shouting stupid shit at me,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1737311912178,19/01/2025 18:38:32,1737311912178,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1737311912179,19/01/2025 18:38:32,1737311912179,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1737311912179,19/01/2025 18:38:32,1737311912179,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"I enjoyed the first half but got confused by the semantic complexity of the one nor the other section. It asks 1 or 2, and how much, and so the narrative element of the question seeks to add unnecessary complexity to the comprehension of the question. If 1 or 2 is ""i like bannanas"" and ""i dont like bannanas"" and the options are agree to strongly disagree, I feel the narrative element of saying ""a student eating bananas enjoys the flavor"" confuses the amount of information the applicant needs. ",,,fb_comment,3,object-4
12,1737311912179,19/01/2025 18:38:32,1737311912179,0,19/01/2025 18:38:32,195194,10,questionnaire-uigm,,42585522,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,218429,,,,
1,1737341646727,20/01/2025 02:54:06,1737341646727,0,20/01/2025 02:54:06,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1737341665201,20/01/2025 02:54:25,1737341665201,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1737341665201,20/01/2025 02:54:25,1737341665201,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1737341665201,20/01/2025 02:54:25,1737341665201,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1737341665201,20/01/2025 02:54:25,1737341665201,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1737341665202,20/01/2025 02:54:25,1737341665202,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1737341665202,20/01/2025 02:54:25,1737341665202,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1737341665202,20/01/2025 02:54:25,1737341665202,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1737341665202,20/01/2025 02:54:25,1737341665202,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1737341665202,20/01/2025 02:54:25,1737341665202,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1737341665203,20/01/2025 02:54:25,1737341665203,0,20/01/2025 02:54:25,195194,10,questionnaire-uigm,,42591178,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,18426,,,,
1,1738154696119,29/01/2025 12:44:56,1738154696119,0,29/01/2025 12:44:56,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1738154706802,29/01/2025 12:45:06,1738154706802,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1738154706802,29/01/2025 12:45:06,1738154706802,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1738154706802,29/01/2025 12:45:06,1738154706802,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738154706803,29/01/2025 12:45:06,1738154706803,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738154706803,29/01/2025 12:45:06,1738154706803,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738154706803,29/01/2025 12:45:06,1738154706803,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738154706804,29/01/2025 12:45:06,1738154706804,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
